contentId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
8.58762034263148e+18,-9.033346036688924e+18,-3.410781775610271e+18,7.059601745558172e+18,-7.806696494187405e+16,3.218993154926038e+18
2.910288655685129e+18,-7.814257818245609e+18,-5.071600977095794e+18,6.56972378565574e+18,5.325649489768181e+17,-7.399665664688732e+18
1.1988632244587445e+17,7.277161137091493e+18,4.702453495211185e+18,4.63301334537535e+18,2.2673215794043249e+18,-5.602127731550819e+18
5.155310130452205e+17,-7.246992181701069e+17,-8.068727428160395e+18,5.258604889412592e+18,2.220561310072187e+18,-8.12343478765596e+18
2.0499719230054237e+17,-2.8005638418403876e+18,-6.761163882540292e+18,6.162786478796755e+18,3.56261680724382e+18,-1.255189867397299e+18
7.494490104520466e+18,5.681075485882788e+18,-3.920984929373505e+18,-8.099145207792679e+18,-5.829402940194444e+18,-5.997769775112032e+18
-5.636731245639686e+18,6.15703764687801e+18,-7.565625515044904e+18,-5.917314377186857e+18,-7.481609677042801e+18,-9.172673334835262e+18
4.981361987119307e+18,-8.208801367848628e+18,7.511744555558105e+18,7.561369043998858e+17,2.417383163258638e+18,-7.126520323752765e+18
3.365858042237189e+18,-8.734181034726403e+18,7.35100259323394e+18,-8.773118241761372e+18,-4.102297002729307e+18,2.6072114598797916e+18
7.059601745558172e+18,-3.410781775610271e+18,8.378863480597222e+18,8.58762034263148e+18,6.097677219931837e+18,4.30680475009423e+18
7.921510628110926e+18,-1.4731807657243343e+18,-7.613994611628694e+18,6.997620589258673e+18,-2.440247087447107e+18,-3.2853975929828526e+18
5.152069678055228e+18,8.240934591713322e+18,6.669026579073416e+18,-8.47332253506492e+18,8.605423472891112e+18,6.892165923784662e+18
-7.613994611628694e+18,7.921510628110926e+18,-1.4731807657243343e+18,-2.440247087447107e+18,5.462702203586547e+18,-3.2853975929828526e+18
8.690601908689146e+18,8.56511598051586e+18,3.07581031071917e+18,-9.073210245497295e+18,8.378863480597222e+18,6.797493571710972e+18
5.238119115012015e+18,4.139191914110236e+18,4.0693334945791e+18,-2.9763097144462433e+18,-1.6540636462461972e+18,-7.034165625390771e+17
2.0756564280575357e+18,7.915650190943925e+18,-7.58552544606217e+18,8.982094176562781e+18,-6.308850935767966e+18,-5.622405819042018e+18
-6.810702648836067e+18,-5.082274522455748e+18,-1.3389579378399414e+18,-4.615179238096675e+18,3.3271019004198536e+16,1.7905617758155715e+18
-1.4731807657243343e+18,-2.440247087447107e+18,7.921510628110926e+18,4.909630283317268e+18,6.997620589258673e+18,-5.669503112960687e+18
7.933360486658437e+18,-2.5399159912136755e+18,6.222001809679591e+18,-8.813724423497153e+18,-6.671934042278757e+17,-2.440247087447107e+18
8.586403905004879e+18,-8.992803137960176e+18,7.088167897470453e+18,8.806127404334958e+17,7.52636419714042e+18,7.641160211561468e+17
4.668172927098914e+18,-4.33635521939642e+18,6.831941111848481e+18,-3.7390003232881884e+18,-5.193720747719231e+18,8.770410950539401e+18
-6.843047699859122e+18,7.270966256391554e+18,-4.977928818612292e+18,5.94978878904672e+18,3.9658185991697265e+18,2.2852145285959972e+18
-6.859269826758227e+18,-1.1812425431955162e+18,-6.932442635231193e+18,9.124439338148818e+18,8.342423402350941e+18,-6.79806349159286e+18
5.728858831120768e+18,6.187300944962737e+18,1.674373276159762e+18,1.4695801510361428e+18,-4.754223659064624e+18,2.6072114598797916e+18
5.659318589553772e+18,2.1686998122977933e+17,6.678691743269421e+18,7.943906961970828e+18,6.778168087818061e+18,3.180608611815083e+18
7.024819429467164e+18,7.508152369854945e+18,8.947914348334479e+18,-9.192549002213407e+18,2.3939723614987494e+18,2.633209697262373e+18
4.654349179360176e+18,4.590088654136594e+17,7.90210667253899e+17,-4.508255035584609e+17,6.943483335823457e+18,-1.5372236911323574e+18
-6.734931185433789e+18,6.852597772196653e+18,4.3755569146747366e+18,-8.76213794705983e+18,3.6796014937578506e+18,-1.9955910627429655e+18
7.036087807129071e+18,9.128267824356973e+18,-3.136683414587095e+18,6.042459843569845e+18,-8.626450851904356e+17,6.634206168889469e+18
6.989198691754523e+18,2.998023988107019e+18,-5.958517413308812e+17,2.8645349350289644e+18,7.182931494487574e+18,-8.018088591294067e+18
7.206850235815254e+18,-2.430889785264761e+18,3.8459745921658977e+18,4.817624205684041e+18,-3.872763991286728e+18,-5.756697018315641e+18
2.5053799430415713e+18,-2.8713479070447693e+18,-4.050006690189978e+18,6.766105865162331e+18,-7.593899780852602e+17,8.828175072897143e+18
-5.571606607344218e+18,1.567984561327446e+18,-2.358756719610362e+18,-2.386148284399182e+18,-6.192579321116251e+18,-2.2178884115559644e+18
6.044362651232259e+18,-8.254222281357012e+18,6.54155198436829e+18,1.8625033100752468e+18,6.34164753315002e+18,-7.195227263752331e+18
-8.734181034726403e+18,7.387617440303479e+17,-8.96270038631759e+18,-6.133746337603876e+18,-7.638840925036529e+18,8.096016055859396e+17
-2.38170164287271e+16,2.417383163258638e+18,-1.291869519847635e+18,7.077639154797499e+18,5.761988486867613e+18,5.258604889412592e+18
-4.875060556471577e+18,6.42466837640953e+18,-9.113900031116341e+16,3.6434654929849395e+18,-9.074199833621325e+17,-8.819557474068526e+18
4.1187433894641055e+18,4.877833951599819e+18,1.1288407332776184e+18,-1.1590953614381733e+17,-4.76063963502325e+18,-2.9763097144462433e+18
-8.618420761918494e+18,2.2715923360484255e+18,-3.6973596355902444e+18,2.8414587046717117e+18,-7.492067511846043e+18,1.8058493360996416e+18
-4.698104907897419e+18,-2.855910583928922e+18,1.8058493360996416e+18,-4.1262881593653545e+18,3.0353296117954345e+18,2.858969450431709e+18
1.314740759271289e+18,-5.976464170927898e+18,4.786732753690612e+18,-2.061825422128752e+18,1.8058493360996416e+18,2.8414587046717117e+18
9.222265156747237e+18,-6.245524727898922e+18,1.9208992994183355e+18,6.678691743269421e+18,2.1686998122977933e+17,6.382826589877248e+17
8.736111317960966e+18,4.988225165850708e+18,4.644672909721737e+18,4.866620033136147e+18,7.66414060418104e+18,8.526042588044002e+18
8.80821697006511e+18,8.428597553954922e+18,-6.778286518036232e+18,-4.187268503708157e+18,4.89116424677248e+18,1.4591312574183245e+18
2.8427270185724616e+18,-8.009527121402763e+18,-8.047634385511626e+18,-8.627051188605352e+18,2.1733071336406e+18,-7.895534832212398e+18
6.25597818256276e+18,8.651615486877503e+18,-1.4569272361926584e+16,-3.058031327323357e+18,8.88600276468533e+18,-4.06854523897842e+18
8.651615486877503e+18,-3.058031327323357e+18,-1.4569272361926584e+16,8.88600276468533e+18,1.4695801510361428e+18,6.25597818256276e+18
-6.704596170548215e+18,4.877833951599819e+18,1.3286184378846124e+18,4.284866259599952e+17,6.042459843569845e+18,4.625350031392753e+18
2.901480192726557e+18,3.564394485543941e+18,-5.637143900506555e+18,-9.932246319159844e+17,3.779639438468811e+18,-6.814865160063205e+18
-1.449104782233587e+18,-6.308850935767966e+18,-6.728844082024524e+18,-6.765871608738224e+18,8.1200468810039e+18,1.5926003912339581e+18
-8.142426490949346e+18,1.2834722516096745e+18,5.447580952505296e+18,6.615662748793537e+18,-4.2056037340170496e+18,-8.781597910014596e+18
4.5483295635010227e+18,5.96226817693971e+18,-8.277924497842157e+18,-4.5243555494575273e+18,-3.404981437157986e+18,4.625350031392753e+18
6.754417485681598e+18,-5.973686110278906e+18,3.0755642416453504e+18,4.877833951599819e+18,5.211673327552264e+18,-4.76063963502325e+18
7.818691400791323e+18,4.815632823882298e+18,-8.243488279185273e+18,2.8345747580854856e+18,7.138108653908662e+18,4.575059989978901e+17
-6.484638837208285e+18,1.8058493360996416e+18,8.947914348334479e+18,8.596997246990923e+18,-4.61260596538471e+18,7.653591914898297e+18
1.1374718727691644e+18,5.189433264884434e+18,6.984066580750578e+18,8.129909026510621e+18,1.8058493360996416e+18,-1.1727242589045852e+18
-7.992053163122499e+18,-3.173020603774824e+18,4.788854083489561e+18,1.6497520439998198e+18,2.9301918038818217e+18,8.473367604990946e+18
1.306706744219889e+18,7.43427060688862e+18,4.78081805455237e+18,-1.9817349999639624e+18,6.00112745609988e+18,-3.272084148962923e+17
-3.319960804317299e+18,-8.971085667828565e+18,-8.259953995965151e+18,-1.9265258966372306e+18,6.00680014643665e+18,-1.5963352335299564e+18
5.913609969272243e+18,-8.248141950199177e+18,-3.552937095886147e+18,7.174717396568381e+17,4.1187433894641055e+18,4.195778828921942e+18
7.105108082715965e+18,8.596997246990923e+18,8.402348887626635e+18,-9.055044275358687e+18,-6.308850935767966e+18,-5.3894873377928614e+17
4.437902912817081e+18,5.317978293082383e+18,3.598164602856141e+18,4.3720311824938025e+18,-5.313466754735123e+18,5.965544132537436e+18
-7.908990633460845e+18,-5.319401396891346e+18,7.529823674661316e+18,-3.876519004614628e+17,6.535950170823528e+18,7.400903238402588e+18
4.0856932945520666e+17,2.4959139843594394e+18,6.304895356046683e+18,2.6232901647329577e+18,-1.173087925894084e+18,-6.810247170272691e+18
9.091641298512814e+18,8.920226233198909e+18,2.901480192726557e+18,4.677417698542178e+18,6.382826589877248e+17,-3.8835913661972823e+18
-1.8523243831830738e+18,1.2669581852395822e+18,1.3627236517151933e+18,-1.8682971955904312e+18,6.419848550542384e+18,6.200172800690402e+18
3.7050756528542705e+18,-5.745252666387059e+16,1.7199768300954798e+18,-6.121430502305137e+18,7.488370990373644e+18,1.5926003912339581e+18
-1.5493268152857178e+18,-4.341497746296034e+17,-9.128652074338369e+18,-9.089854794058354e+18,3.609315114795782e+18,-9.932246319159844e+17
2.9900050469387694e+18,3.116298625885251e+18,4.804093434821394e+18,4.859179221363512e+18,1.5425165325333012e+18,7.469361608711738e+18
-1.1235433517040824e+18,-9.028990334396398e+18,6.750029764020453e+18,-2.855218766021441e+18,-8.689798332822398e+18,-4.08439482288042e+18
-4.4759382958128026e+18,3.6167229046015744e+18,-8.83039617872019e+16,-7.564569805639737e+18,5.032631648793129e+18,8.901449108040308e+18
-3.4289960855141724e+18,3.320201327008235e+18,1.4877385539135107e+18,1.627717655567711e+17,6.237433897543965e+18,-2.1764686830777664e+18
4.559158557590109e+18,-8.512461968928613e+18,-6.346370309134074e+18,-6.734931185433789e+18,8.88600276468533e+18,-6.590064508646492e+18
-6.628061815347904e+17,-7.48496077395192e+18,8.057379878708189e+18,7.191287832770387e+17,2.765063319512128e+18,-1.6763784654824205e+18
-1.6220372685765555e+18,-4.833307637594287e+18,-5.578229678262992e+18,-3.1253617930698424e+18,4.2733655168303857e+18,-8.763351865833452e+18
-1.4444813018618724e+18,3.4720324658640143e+18,6.829640091575815e+18,-2.2524592283963502e+18,-7.309572697577565e+17,-7.021125848924244e+16
4.918358495761749e+18,-6.644783190271299e+18,-1.0686032206395526e+18,-1.463025432902754e+18,8.86328868027059e+18,-1.3062085775364285e+18
6.015995473246774e+18,-8.681175158863587e+18,-4.3095254173160294e+18,3.720742491238028e+18,3.293246847422796e+18,7.775857588929396e+18
-1.5818476025718266e+17,6.876740810766966e+18,6.678691743269421e+18,2.1686998122977933e+17,4.911701623098527e+18,-3.7512495976091075e+18
1.968587931268138e+18,-7.452761262757182e+18,8.021508382912213e+18,-6.726685468116057e+18,5.779887740609126e+18,5.446022903655413e+18
-6.726685468116057e+18,-6.651333707067617e+18,-7.452761262757182e+18,5.446022903655413e+18,1.968587931268138e+18,5.779887740609126e+18
-5.123671543726523e+18,-4.761420664091904e+18,4.877833951599819e+18,1.1288407332776184e+18,1.92967461466719e+18,-4.338308747999226e+18
-2.9904856436779494e+18,7.078276984547732e+18,-9.102431381393428e+18,6.23771484530649e+18,-5.198756378866434e+18,-3.7903133209693445e+18
-1.3128506811278653e+18,-1.3128506811278653e+18,5.854206600849998e+18,-3.058031327323357e+18,8.88600276468533e+18,1.4695801510361428e+18
-1.3128506811278653e+18,-1.3128506811278653e+18,5.854206600849998e+18,-3.058031327323357e+18,8.88600276468533e+18,1.4695801510361428e+18
-3.3389160667946383e+18,3.2680649293685596e+18,-1.56446801411614e+18,-8.704908797766843e+18,5.410293063635507e+18,2.788367348502337e+18
7.540764978459876e+18,1.627717655567711e+17,-6.739959707791599e+18,-5.953227649059337e+18,-3.85033524689577e+18,-5.829402940194444e+18
5.514214996211996e+18,5.0362017771358e+18,-4.145260601063546e+18,-7.387185690512763e+18,2.6722385318129654e+18,-5.491334714953808e+18
-5.41140448562245e+18,-5.0493575674871315e+17,5.232169374213306e+18,-6.016433871633245e+18,6.56972378565574e+18,3.4557439830244256e+16
-8.935051432668167e+18,-5.0493575674871315e+17,3.68728616493691e+18,5.232169374213306e+18,6.56972378565574e+18,3.456446200772321e+18
-5.997023418322622e+18,4.917926779066819e+18,-5.0493575674871315e+17,-5.41140448562245e+18,-6.016433871633245e+18,-5.289386635926629e+18
6.240076106289531e+18,9.168028029170358e+18,-5.0493575674871315e+17,5.232169374213306e+18,4.917926779066819e+18,-6.275771337261603e+18
7.000840123067725e+18,-5.0493575674871315e+17,5.232169374213306e+18,6.56972378565574e+18,4.917926779066819e+18,-5.41140448562245e+18
-3.750301395521973e+18,-8.041742992841055e+18,-5.0493575674871315e+17,-6.056382045660082e+18,5.232169374213306e+18,6.145120395771841e+17
-3.3367556170293e+18,5.232169374213306e+18,-5.0493575674871315e+17,3.456446200772321e+18,4.917926779066819e+18,3.68728616493691e+18
-4.761420664091904e+18,4.877833951599819e+18,-7.165716941095296e+18,1.1288407332776184e+18,-5.123671543726523e+18,-4.76063963502325e+18
-6.467708104873171e+18,6.37756686023493e+18,8.890720798209849e+18,-5.238066650780855e+18,7.424795099560672e+18,-3.400154175330059e+18
2.817960273225809e+18,7.963184191158282e+18,1.3487393228891896e+18,-6.273159470243758e+18,1.797761064772339e+18,-6.761163882540292e+18
-2.7665927299109033e+18,1.8625033100752468e+18,-1.5116194616662956e+18,5.545306236636748e+18,1.971653634364578e+18,4.373020502739966e+18
1.2867231997850273e+18,8.968837261991914e+18,6.987435400166906e+18,-1.4037357538670984e+18,5.111115201913219e+18,7.756118769128656e+18
2.280365999288629e+18,7.35100259323394e+18,-8.773118241761372e+18,-5.179565226573623e+18,-8.734181034726403e+18,5.795281877636738e+18
1.5952308104514598e+18,-3.6973596355902444e+18,8.72908695976265e+18,-2.0388695952907054e+18,2.474876390020567e+18,1.403599387299755e+18
8.1200468810039e+18,-3.499919498720039e+18,3.5103496227182874e+18,-7.108012586837981e+18,-5.781461435447153e+18,-4.2707025417775544e+18
-4.748027149000767e+18,-4.5039758428796626e+18,-3.872763991286728e+18,7.926736692763443e+18,-8.717945432162716e+18,7.419040071212163e+18
8.596997246990923e+18,2.2715923360484255e+18,1.8058493360996416e+18,-8.717945432162716e+18,-3.6973596355902444e+18,2.858969450431709e+18
2.793899372921426e+18,3.929262240746147e+18,6.778168087818061e+18,-1.9172026885591718e+18,2.704671778746003e+18,8.596997246990923e+18
-3.85033524689577e+18,-6.739959707791599e+18,9.660675674300375e+17,1.627717655567711e+17,1.4333938297243837e+18,5.350829677696206e+18
-6.051144382063849e+17,1.8058493360996416e+18,-4.61260596538471e+18,-2.487699318115821e+18,8.947914348334479e+18,-8.618420761918494e+18
-3.820497466351869e+18,-8.353590933060506e+18,8.637400873589298e+18,3.750772607644674e+18,-2.547386150711652e+18,-7.863574628164052e+18
-4.187268503708157e+18,-8.722526817358894e+18,3.0353296117954345e+18,2.8414587046717117e+18,2.858969450431709e+18,-3.6973596355902444e+18
9.10894669274457e+17,-1.7379372770550367e+18,-7.673844339521298e+18,-7.534240757267993e+18,-4.187268503708157e+18,1.5404560276785482e+18
4.1537173859318313e+18,-9.192549002213407e+18,-8.099145207792679e+18,-5.434287697440337e+18,9.660675674300375e+17,-6.625273991455881e+18
-5.756697018315641e+18,-8.819557474068526e+18,-2.1364001158544515e+18,-6.728844082024524e+18,1.1062035433880946e+18,-6.308850935767966e+18
-2.3332438574995866e+18,-3.324787160651929e+18,5.843362068320523e+18,-2.0998293599532275e+18,5.640834597379908e+18,3.743520507125693e+17
-8.819557474068526e+18,-7.876497512693688e+18,-5.756697018315641e+18,-2.9763097144462433e+18,-6.308850935767966e+18,7.35100259323394e+18
-7.876497512693688e+18,2.6072114598797916e+18,-8.819557474068526e+18,7.534917347133949e+18,1.674373276159762e+18,-4.754223659064624e+18
8.483892789913825e+18,-1.9955910627429655e+18,8.620166073102657e+18,-6.074646493203714e+18,-2.0416308876867515e+18,-1.6627632547142124e+18
-3.410781775610271e+18,4.30680475009423e+18,8.378863480597222e+18,7.059601745558172e+18,6.678691743269421e+18,2.1686998122977933e+17
-5.331421579623798e+18,5.189107351987145e+18,-7.108012586837981e+18,9.622875867992675e+17,-5.500597021296521e+18,-4.996336942690402e+18
-1.6258152895658365e+18,-6.174871522512567e+18,4.422997595777504e+18,-7.215110246376e+18,2.704671778746003e+18,-3.7232175322249175e+18
-1.3136143059458952e+18,3.547081132182529e+18,-6.654470039478317e+18,6.576356408780337e+18,-8.728075196312712e+18,-7.423191370472335e+18
9.660675674300375e+17,3.2940749072095836e+18,1.4333938297243837e+18,-6.739959707791599e+18,-5.997769775112032e+18,-4.615575698508619e+18
5.965544132537436e+18,5.317978293082383e+18,4.999440443052714e+18,4.3720311824938025e+18,6.00680014643665e+18,3.598164602856141e+18
-4.295420427690448e+18,-8.287402887944985e+18,6.743199836219189e+18,2.788367348502337e+18,-8.704908797766843e+18,-7.638840925036529e+18
-9.002191823887487e+18,4.5755802120202455e+18,1.627717655567711e+17,5.350829677696206e+18,3.168079495368669e+18,3.0353296117954345e+18
-2.061825422128752e+18,-5.976464170927898e+18,1.314740759271289e+18,4.786732753690612e+18,-5.826278791285476e+18,-3.780822597455575e+18
4.911701623098527e+18,6.678691743269421e+18,3.564394485543941e+18,-8.258529658421542e+18,-7.126520323752765e+18,-7.191607771634445e+18
4.0895683037166653e+18,-4.541461982704074e+18,8.095004770374552e+18,4.1218072595637484e+18,-7.529178973676767e+18,3.2940749072095836e+18
4.843782008053285e+18,1.627717655567711e+17,-3.395906801262756e+18,-6.739959707791599e+18,-5.953227649059337e+18,-9.071883412530083e+18
-1.6252176075509125e+18,8.20066291979601e+18,-9.189659052158407e+18,-6.051144382063849e+17,1.8058493360996416e+18,7.077639154797499e+18
7.273139206342584e+18,-5.0493575674871315e+17,-6.016433871633245e+18,6.56972378565574e+18,3.4557439830244256e+16,3.456446200772321e+18
4.5755802120202455e+18,3.0353296117954345e+18,5.350829677696206e+18,1.7342668210194301e+18,-7.033990154815319e+18,4.082836895958875e+17
-3.6227151127591045e+18,-1.291869519847635e+18,-6.728844082024524e+18,-6.642751159620064e+18,-6.308850935767966e+18,7.534917347133949e+18
-7.380550029266432e+18,2.1686998122977933e+17,4.30680475009423e+18,-3.8835913661972823e+18,-3.410781775610271e+18,6.678691743269421e+18
7.488370990373644e+18,-3.3074132590923525e+18,3.7050756528542705e+18,-2.3281632189974257e+18,-2.8419957222502804e+18,-5.745252666387059e+16
-2.430153190648596e+18,2.858969450431709e+18,1.8058493360996416e+18,-7.492067511846043e+18,5.118919003178651e+17,2.8414587046717117e+18
2.6707154503522903e+18,-3.6539987422957307e+18,-7.388035385087807e+18,-4.5039758428796626e+18,-5.82471538642478e+17,6.384824828701919e+18
-4.5243555494575273e+18,4.877833951599819e+18,-1.1590953614381733e+17,4.625350031392753e+18,4.5483295635010227e+18,-7.586203274767894e+18
-4.754223659064624e+18,7.534917347133949e+18,-8.467102776052559e+18,1.4695801510361428e+18,-6.642751159620064e+18,2.6072114598797916e+18
-1.6540636462461972e+18,5.238119115012015e+18,-2.9763097144462433e+18,4.0693334945791e+18,4.139191914110236e+18,-3.3635638815520614e+18
3.168079495368669e+18,1.627717655567711e+17,-6.739959707791599e+18,-5.953227649059337e+18,-9.002191823887487e+18,4.843782008053285e+18
8.384349834972694e+18,-4.089455027188314e+18,6.63878283954037e+18,5.258604889412592e+18,2.220561310072187e+18,-7.959318068735027e+18
-5.952729859839522e+18,8.586403905004879e+18,-8.992803137960176e+18,8.806127404334958e+17,2.719909253419802e+18,6.044362651232259e+18
7.763750328910543e+18,9.136323715291453e+18,5.313335392004164e+18,-8.041742992841055e+18,3.218993154926038e+18,-5.527182266336855e+18
3.7889909223479316e+18,-2.6979067624255964e+18,7.401798504722166e+18,7.778744448313925e+18,-7.009536306337651e+18,-1.8202698941657853e+18
3.460026829794173e+18,-4.0865216338402437e+18,7.359386552064323e+18,3.56261680724382e+18,2.8345747580854856e+18,-3.614882924009373e+18
8.43313115656913e+18,-5.5518766987728064e+17,-6.308850935767966e+18,3.655711435979939e+17,8.83650898774381e+18,-6.215634663594744e+18
1.318981494172476e+18,8.947914348334479e+18,4.625350031392753e+18,1.8058493360996416e+18,2.2715923360484255e+18,4.877833951599819e+18
-2.388274433047019e+18,-1.4699184468333312e+18,2.293315701090958e+18,4.804093434821394e+18,-6.056382045660082e+18,-7.646489242554563e+18
-7.474372733748504e+18,-6.343957946514246e+17,-3.060116862184714e+18,-7.002558676365725e+18,8.265190708606666e+18,1.9810461867433812e+18
7.877378240682678e+18,6.876740810766966e+18,7.395435905985567e+18,6.678691743269421e+18,-4.3163949550332626e+18,5.258604889412592e+18
5.843350704442714e+18,1.5404560276785482e+18,-8.187220755213889e+18,-2.144625344076629e+18,1.9810461867433812e+18,-9.190737901804729e+18
6.876740810766966e+18,7.877378240682678e+18,6.678691743269421e+18,-1.5818476025718266e+17,7.06274573791005e+18,-6.570327055377821e+18
6.980529106338479e+18,1.627717655567711e+17,-6.739959707791599e+18,4.843782008053285e+18,-5.953227649059337e+18,-3.85033524689577e+18
-7.309572697577565e+17,-5.255285107284515e+18,7.54476831737328e+18,-1.5116194616662956e+18,-8.34036504322649e+18,-2.32351112983959e+18
-6457517220721978.0,5.473340184873041e+18,-7.565625515044904e+18,-4.38637194537498e+18,6.615662748793537e+18,-5.636731245639686e+18
-3.968102273907751e+18,3.68728616493691e+18,-5.0493575674871315e+17,5.232169374213306e+18,-8.041742992841055e+18,7.273139206342584e+18
-7.49196969667679e+16,-5.41140448562245e+18,2.633209697262373e+18,-7.809508238092432e+18,-1.7536067263985162e+18,3.456446200772321e+18
-7.814257818245609e+18,-5.0493575674871315e+17,-6.016433871633245e+18,9.168028029170358e+18,4.917926779066819e+18,-1.8522349535499154e+18
3.456446200772321e+18,-5.0493575674871315e+17,4.917926779066819e+18,5.232169374213306e+18,3.68728616493691e+18,7.273139206342584e+18
7.569814035922104e+18,-5.0493575674871315e+17,3.68728616493691e+18,6.240076106289531e+18,4.917926779066819e+18,-6.056382045660082e+18
6.56972378565574e+18,-5.0493575674871315e+17,3.4557439830244256e+16,5.232169374213306e+18,7.273139206342584e+18,-6.016433871633245e+18
6.145120395771841e+17,5.232169374213306e+18,-5.0493575674871315e+17,-5.41140448562245e+18,6.56972378565574e+18,7.000840123067725e+18
6.29612602297127e+18,-5.0493575674871315e+17,4.917926779066819e+18,-7.684863035595645e+18,-5.41140448562245e+18,3.456446200772321e+18
-5.0493575674871315e+17,6.56972378565574e+18,3.4557439830244256e+16,5.232169374213306e+18,3.68728616493691e+18,-6.016433871633245e+18
-5.289386635926629e+18,-5.0493575674871315e+17,-6.016433871633245e+18,-1.8522349535499154e+18,5.232169374213306e+18,4.917926779066819e+18
3.68728616493691e+18,-5.0493575674871315e+17,-3.968102273907751e+18,5.232169374213306e+18,3.456446200772321e+18,-6.016433871633245e+18
3.70215001780696e+18,-5.0493575674871315e+17,-6.016433871633245e+18,4.917926779066819e+18,3.456446200772321e+18,5.232169374213306e+18
-6.016433871633245e+18,-5.0493575674871315e+17,4.917926779066819e+18,5.232169374213306e+18,3.4557439830244256e+16,7.273139206342584e+18
9.168028029170358e+18,4.917926779066819e+18,-5.0493575674871315e+17,-7.814257818245609e+18,5.232169374213306e+18,-6.016433871633245e+18
-7.684863035595645e+18,6.29612602297127e+18,-5.0493575674871315e+17,4.917926779066819e+18,-7.814257818245609e+18,-6.016433871633245e+18
3.4557439830244256e+16,-5.0493575674871315e+17,6.258766779968999e+18,-5.345231991504931e+18,-6.016433871633245e+18,6.56972378565574e+18
6.258766779968999e+18,3.4557439830244256e+16,-5.0493575674871315e+17,6.56972378565574e+18,-5.345231991504931e+18,-6.016433871633245e+18
-5.345231991504931e+18,3.4557439830244256e+16,-5.0493575674871315e+17,6.258766779968999e+18,6.56972378565574e+18,3.70215001780696e+18
-6.056382045660082e+18,-5.0493575674871315e+17,-8.041742992841055e+18,-3.750301395521973e+18,-7.814257818245609e+18,-5.41140448562245e+18
-4.88284940893799e+18,4.917926779066819e+18,3.456446200772321e+18,7.273139206342584e+18,-5.0493575674871315e+17,8.659777304607142e+17
-8.942739176556376e+17,3.456446200772321e+18,4.917926779066819e+18,-5.0493575674871315e+17,9.168028029170358e+18,-7.684863035595645e+18
-5.678159351655491e+18,-4.2780255125763763e+18,-7.842237202782213e+16,7.515288159164854e+17,1.2337878715139995e+17,2.3128169025421152e+17
7.078276984547732e+18,7.078276984547732e+18,-9.102431381393428e+18,6.23771484530649e+18,-5.198756378866434e+18,-3.7903133209693445e+18
8.589361101754366e+18,-2.7977086853474816e+18,9.097038795628242e+17,-6.245566021053603e+18,4.563606877148407e+18,-3.876519004614628e+17
-7.714713652743527e+18,7.778744448313925e+18,-6.192959589652486e+18,-5.989749314869037e+18,1.4005438521574423e+18,2.704436934348861e+17
4.139191914110236e+18,5.238119115012015e+18,4.0693334945791e+18,-8.187220755213889e+18,-2.9763097144462433e+18,-7.034165625390771e+17
-7.034165625390771e+17,5.238119115012015e+18,4.139191914110236e+18,4.0693334945791e+18,-2.9763097144462433e+18,-1.6540636462461972e+18
-1.7061141772228726e+18,-7.034165625390771e+17,5.238119115012015e+18,1.0412899333442789e+18,-4.76063963502325e+18,-4.138575697540914e+18
7.606744605433799e+18,-8.194774279664547e+18,9.113647036759476e+18,-8.900113512825364e+18,4.3698337426754975e+18,-4.02477802293414e+18
2.6722385318129654e+18,5.0362017771358e+18,-4.145260601063546e+18,-7.387185690512763e+18,5.514214996211996e+18,-5.491334714953808e+18
-6.60335116201042e+18,4.0693334945791e+18,5.238119115012015e+18,4.139191914110236e+18,-2.9763097144462433e+18,-1.6540636462461972e+18
-1.9817349999639624e+18,4.604014376318271e+18,-5.791454671270548e+18,-1.701416312023928e+18,-4.06854523897842e+18,1.549650080907933e+18
3.375733407275109e+18,3.815774635196662e+17,4.419562057180693e+18,-3.5377773205237576e+18,6.437568358552102e+18,-5.410531116380082e+18
3.7264877922712666e+17,2.415534163825595e+18,-6.308850935767966e+18,4.422997595777504e+18,-3.605608255586388e+18,-5.756697018315641e+18
-5.820943153819993e+18,7.823781477664936e+18,1.7973857372062656e+18,1.9810461867433812e+18,5.03722194934973e+18,1.4877385539135107e+18
4.917926779066819e+18,-6.016433871633245e+18,-5.0493575674871315e+17,3.456446200772321e+18,9.168028029170358e+18,5.232169374213306e+18
5.232169374213306e+18,-5.0493575674871315e+17,-8.041742992841055e+18,4.917926779066819e+18,-6.016433871633245e+18,3.456446200772321e+18
-6.144089006919209e+17,2.709926970543372e+18,-3.4055162916698537e+18,5.441077925667941e+18,2.4094377632687203e+17,-8.381230866408697e+18
3.801064060797809e+18,4.917926779066819e+18,-1.8522349535499154e+18,-5.0493575674871315e+17,-6.275771337261603e+18,3.4557439830244256e+16
-8.686523832043452e+18,-5.0493575674871315e+17,5.232169374213306e+18,-1.8522349535499154e+18,-6.016433871633245e+18,6.56972378565574e+18
1.1077391781951547e+18,5.26958315242389e+18,2.032007496318617e+18,-2.3066230581320417e+18,6.214107032842332e+18,6.847089514431676e+18
-5.444306124868254e+18,1.8625033100752468e+18,-3.951274083288935e+18,-4.726309075125105e+18,-2.554512494756912e+18,3.743520507125693e+17
